SZA;CTO;AOD
67.417;321.6745;0.0178
67.417;321.7031;0.0178
67.417;321.7318;0.0178
67.417;321.7603;0.0178
67.417;321.792;0.0178
67.417;321.8224;0.0178
67.417;321.8503;0.0178
67.417;321.8778;0.0178
67.417;321.9051;0.0178
67.417;321.9369;0.0178
67.417;321.9685;0.0178
67.417;321.9998;0.0179
67.417;322.0316;0.0179
67.417;322.0639;0.0179
67.417;322.0939;0.0179
67.417;322.126;0.0179
67.417;322.162;0.0179
67.417;322.2052;0.0179
67.417;322.2517;0.0179
67.417;322.2967;0.0179
67.417;322.3416;0.0178
67.417;322.3848;0.0178
67.417;322.4265;0.0178
67.417;322.4676;0.0178
67.417;322.5042;0.0178
67.417;322.5404;0.0178
67.417;322.5732;0.0178
67.417;322.6006;0.0178
67.417;322.625;0.0178
67.417;322.646;0.0178
67.417;322.666;0.0178
67.417;322.6881;0.0177
67.417;322.7113;0.0177
67.417;322.7335;0.0177
67.417;322.7546;0.0177
67.417;322.7659;0.0177
67.417;322.769;0.0178
67.417;322.7675;0.0178
67.417;322.7636;0.0179
67.417;322.7653;0.0179
67.417;322.7717;0.018
67.417;322.7965;0.018
67.417;322.8248;0.018
67.417;322.8536;0.018
67.417;322.871;0.018
67.417;322.8883;0.018
67.417;322.905;0.018
67.417;322.9222;0.018
67.417;322.9389;0.018
67.417;322.9579;0.018
67.417;322.9766;0.018
67.417;322.9952;0.018
67.417;323.0133;0.0181
67.417;323.0311;0.0181
67.417;323.0479;0.0181
67.417;323.0647;0.0181
67.417;323.0769;0.0181
67.417;323.084;0.0181
67.417;323.0903;0.0181
67.417;323.0989;0.0181
67.417;323.0863;0.0181
67.417;322.9291;0.0179
67.417;322.9229;0.0178
67.417;322.9375;0.0179
67.417;322.9478;0.0179
67.417;322.958;0.0179
67.417;322.9672;0.0179
67.417;322.9748;0.0179
67.417;322.9822;0.0179
67.417;322.9914;0.018
67.417;323.0006;0.018
66.418;325.1907;0.0193
66.418;325.1889;0.0193
66.418;325.187;0.0194
66.418;325.1974;0.0195
66.418;325.2043;0.0196
66.418;325.202;0.0197
66.418;325.1654;0.02
66.418;325.121;0.0203
66.418;325.0806;0.0205
66.418;325.066;0.0208
66.418;325.0671;0.0211
66.418;325.0824;0.0213
66.418;325.0935;0.0216
66.418;325.1307;0.0217
66.418;325.1716;0.0219
66.418;325.2052;0.0221
66.418;325.2308;0.0222
66.418;325.2563;0.0223
66.418;325.2553;0.0223
66.418;325.2471;0.0223
66.418;325.2443;0.0223
66.418;325.239;0.0222
66.418;325.2101;0.0223
66.418;325.181;0.0223
66.418;325.1658;0.0222
66.418;325.1531;0.022
66.418;325.1259;0.0218
66.418;325.0939;0.0217
66.418;325.0311;0.0215
66.418;324.9619;0.0215
66.418;324.8961;0.0214
66.418;324.8343;0.0214
66.418;324.7682;0.0213
66.418;324.7118;0.0213
66.418;324.6588;0.0212
66.418;324.6233;0.0212
66.418;324.5959;0.0211
66.418;324.5694;0.0211
66.418;324.5337;0.021
66.418;324.4967;0.021
66.418;324.4524;0.0209
66.418;324.3985;0.0209
66.418;324.331;0.0209
66.418;324.2579;0.0209
66.418;324.1801;0.0209
66.418;324.0945;0.0209
66.418;324.0174;0.0209
66.418;323.9541;0.0208
66.418;323.9011;0.0206
66.418;323.84;0.0206
66.418;323.774;0.0205
66.418;323.7041;0.0205
66.418;323.6335;0.0205
66.418;323.5627;0.0204
66.418;323.4906;0.0204
66.418;323.4184;0.0204
66.418;323.3463;0.0203
66.418;323.2756;0.0203
66.418;323.2123;0.0202
66.418;323.1514;0.0202
66.418;323.0921;0.0201
66.418;323.0397;0.02
66.418;322.9994;0.0199
66.418;322.9621;0.0198
66.418;322.9254;0.0196
66.418;322.8839;0.0196
66.418;322.8397;0.0195
66.418;322.7958;0.0195
66.418;322.7466;0.0196
66.418;322.6974;0.0196
66.418;322.6571;0.0196
66.418;322.6267;0.0195
66.418;322.5965;0.0195
66.418;322.5655;0.0194
66.418;322.5369;0.0194
66.418;322.5078;0.0194
66.418;322.4804;0.0194
66.418;322.455;0.0194
66.418;322.4271;0.0194
66.418;322.4053;0.0194
66.418;322.3982;0.0191
66.418;322.3923;0.0191
66.418;322.3898;0.0191
66.418;322.3885;0.0191
66.418;322.3874;0.019
66.418;322.3941;0.0191
66.418;322.4056;0.0191
66.418;322.4181;0.0192
66.418;322.429;0.0192
66.418;322.4405;0.0193
66.418;322.4486;0.0193
66.418;322.4534;0.0194
66.418;322.458;0.0194
66.418;322.4618;0.0194
66.418;322.4651;0.0194
66.418;322.4683;0.0194
66.418;322.4653;0.0193
66.418;322.4573;0.0192
66.418;322.4434;0.0191
66.418;322.4349;0.0191
66.418;322.431;0.019
66.418;322.4308;0.019
66.418;322.43;0.019
66.418;322.4185;0.019
66.418;322.4057;0.019
66.418;322.3969;0.0191
66.418;322.3925;0.0191
66.418;322.3852;0.0191
66.418;322.3731;0.0191
66.418;322.3591;0.0192
66.418;322.3406;0.0192
66.418;322.3139;0.0192
66.418;322.2768;0.0192
66.418;322.2394;0.0193
66.418;322.211;0.0193
66.418;322.1936;0.0193
66.418;322.1759;0.0193
66.418;322.1557;0.0192
66.418;322.1242;0.0192
66.418;322.0804;0.0192
66.418;322.0384;0.0192
66.418;321.9995;0.0192
66.418;321.9599;0.0192
66.418;321.9135;0.0191
66.418;321.8653;0.0191
66.418;321.8208;0.0191
66.418;321.7862;0.019
66.418;321.7564;0.019
66.418;321.7235;0.0189
66.418;321.6905;0.0189
66.418;321.654;0.0189
66.418;321.6152;0.0188
66.418;321.575;0.0187
66.418;321.5356;0.0187
66.418;321.4961;0.0186
66.418;321.4578;0.0186
66.418;321.4293;0.0185
66.418;321.4088;0.0184
66.418;321.3886;0.0183
66.418;321.3532;0.0183
66.418;321.3137;0.0182
66.418;321.2779;0.0182
66.418;321.2418;0.0181
66.418;321.2117;0.0181
66.418;321.183;0.018
66.418;321.1462;0.018
66.418;321.1013;0.0179
66.418;321.0559;0.0179
66.418;321.014;0.0179
66.418;320.9759;0.0178
66.418;320.9529;0.0178
66.418;320.9403;0.0177
66.418;320.9399;0.0177
66.418;320.9448;0.0177
66.418;320.9466;0.0176
66.418;320.9153;0.0176
66.418;320.8657;0.0176
66.418;320.814;0.0176
66.418;320.76;0.0176
66.418;320.7058;0.0175
66.418;320.6559;0.0175
66.418;320.6094;0.0176
66.418;320.5627;0.0177
66.418;320.5151;0.0176
66.418;320.4674;0.0176
66.418;320.4253;0.0176
66.418;320.3889;0.0176
66.418;320.3531;0.0175
66.418;320.3029;0.0175
66.418;320.2718;0.0175
66.418;320.3686;0.0175
66.418;320.349;0.0175
66.418;320.3129;0.0174
66.418;320.2806;0.0174
66.418;320.2488;0.0174
66.418;320.2151;0.0174
66.418;320.1781;0.0174
66.418;320.1429;0.0173
66.418;320.1231;0.0173
66.418;320.1038;0.0173
66.418;320.0805;0.0173
66.418;320.0523;0.0173
66.418;320.0216;0.0173
66.418;319.9772;0.0173
66.418;319.9472;0.0173
66.418;319.9235;0.0173
66.418;319.9155;0.0173
66.418;319.9128;0.0172
66.418;319.9035;0.0172
66.418;319.8846;0.0172
66.418;319.8529;0.0172
66.418;319.8067;0.0172
66.418;319.7702;0.0172
66.418;319.7437;0.0172
66.418;319.7196;0.0172
66.418;319.6949;0.0172
66.418;319.667;0.0172
66.418;319.6328;0.0172
66.418;319.618;0.0171
66.418;319.6034;0.0171
66.418;319.5814;0.0171
66.418;319.5554;0.0171
66.418;319.5348;0.0171
66.418;319.5131;0.0171
66.418;319.489;0.0171
66.418;319.4612;0.0171
66.418;319.4322;0.017
66.418;319.4019;0.017
66.418;319.3718;0.017
66.418;319.3385;0.017
66.418;319.307;0.0169
66.418;319.2779;0.0169
66.418;319.2488;0.0169
66.418;319.2352;0.0168
66.418;319.2192;0.0168
66.418;319.2004;0.0168
66.418;319.1863;0.0168
66.418;319.1743;0.0168
66.418;319.1658;0.0167
66.418;319.1579;0.0167
66.418;319.1515;0.0167
66.418;319.1456;0.0167
66.418;319.1462;0.0167
66.418;319.1539;0.0167
66.418;319.1632;0.0167
66.418;319.1728;0.0166
66.418;319.1813;0.0166
66.418;319.1895;0.0166
66.418;319.2026;0.0166
66.418;319.2146;0.0166
66.418;319.2268;0.0166
66.418;319.2415;0.0166
66.418;319.2572;0.0166
66.418;319.2761;0.0165
66.418;319.2968;0.0165
66.418;319.3187;0.0165
66.418;319.3416;0.0165
66.418;319.3661;0.0165
66.418;319.3952;0.0165
66.418;319.4267;0.0165
66.418;319.4615;0.0165
66.418;319.4979;0.0166
66.418;319.5374;0.0167
66.418;319.5771;0.0167
66.418;319.6189;0.0168
66.418;319.6625;0.0168
66.418;319.7096;0.0168
66.418;319.7569;0.0168
66.418;319.8023;0.0168
66.418;319.8482;0.0168
66.418;319.8948;0.0168
66.418;319.9429;0.0168
66.418;319.9917;0.0168
66.418;320.0435;0.0168
66.418;320.0956;0.0168
66.418;320.1478;0.0168
66.418;320.2003;0.0168
66.418;320.2537;0.0168
66.418;320.3085;0.0168
66.418;320.3683;0.0168
66.418;320.4633;0.0171
66.418;320.5273;0.0172
66.418;320.5869;0.0172
66.418;320.6422;0.0172
66.418;320.6979;0.0172
66.418;320.7549;0.0172
66.418;320.8134;0.0172
66.418;320.872;0.0172
66.418;320.9292;0.0172
66.418;320.9869;0.0173
66.418;321.0445;0.0173
66.418;321.1021;0.0173
66.418;321.1601;0.0173
66.418;321.2194;0.0173
66.418;321.2795;0.0173
66.418;321.3478;0.0173
66.418;321.4285;0.0174
66.418;321.5093;0.0175
66.418;321.5779;0.0176
66.418;321.6438;0.0176
66.418;321.7104;0.0176
66.418;321.7756;0.0176
66.418;321.8385;0.0177
66.418;321.8924;0.0177
66.418;321.9462;0.0177
66.418;322.001;0.0177
66.418;322.0567;0.0177
66.418;322.1119;0.0177
66.418;322.1691;0.0177
66.418;322.2259;0.0178
66.418;322.284;0.0177
66.418;322.3452;0.0176
66.418;322.4117;0.0176
66.418;322.4879;0.0176
66.418;322.5605;0.0176
66.418;322.6222;0.0176
66.418;322.6779;0.0176
66.418;322.7342;0.0176
66.418;322.7997;0.0176
66.418;322.8712;0.0175
66.418;322.9427;0.0175
66.418;323.0134;0.0175
66.418;323.0847;0.0175
66.418;323.1544;0.0175
66.418;323.2232;0.0175
66.418;323.2927;0.0176
66.418;323.3602;0.0176
66.418;323.4249;0.0176
66.418;323.4838;0.0176
66.418;323.5422;0.0176
66.418;323.5957;0.0176
66.418;323.6462;0.0176
66.418;323.6994;0.0176
66.418;323.7478;0.0175
66.418;323.7961;0.0175
66.418;323.8508;0.0175
66.418;323.9043;0.0175
66.418;323.9499;0.0175
66.418;323.976;0.0176
66.418;324.0134;0.0176
66.418;324.0603;0.0176
66.418;324.1087;0.0176
66.418;324.1563;0.0177
66.418;324.203;0.0177
66.418;324.2461;0.0177
66.418;324.2892;0.0177
66.418;324.3313;0.0177
66.418;324.3714;0.0178
66.418;324.4411;0.0178
66.418;324.5053;0.0178
66.418;324.5488;0.0179
66.418;324.5784;0.0179
66.418;324.5983;0.0178
66.418;324.6025;0.0176
66.418;324.609;0.0175
66.418;324.6363;0.0174
66.418;324.672;0.0174
66.418;324.7087;0.0174
66.418;324.7411;0.0174
66.418;324.773;0.0174
66.418;324.8055;0.0174
66.418;324.841;0.0174
66.418;324.8762;0.0175
66.418;324.9028;0.0175
66.418;324.9314;0.0175
66.418;324.9702;0.0175
66.418;325.0176;0.0176
66.418;325.0571;0.0176
66.418;325.0699;0.0177
66.418;325.0534;0.0178
66.418;324.8026;0.0188
66.418;324.8059;0.019
66.418;324.8288;0.019
66.418;324.9027;0.019
66.418;324.9621;0.0191
66.418;325.0114;0.0191
66.418;325.0642;0.0191
66.418;325.1363;0.0191
66.418;325.1635;0.0192
66.418;325.183;0.0192
65.419;327.5968;0.0217
65.419;327.6013;0.0219
65.419;327.5416;0.0222
65.419;327.4484;0.0228
65.419;327.361;0.0233
65.419;327.3526;0.0236
65.419;327.3859;0.0237
65.419;327.4246;0.0238
65.419;327.5152;0.0239
65.419;327.6022;0.0241
65.419;327.6537;0.0243
65.419;327.6686;0.0246
65.419;327.6807;0.0249
65.419;327.7075;0.0251
65.419;327.7777;0.0254
65.419;327.8854;0.0256
65.419;327.9962;0.0258
65.419;328.0009;0.026
65.419;327.9887;0.0262
65.419;327.9724;0.0263
65.419;327.9384;0.0264
65.419;327.8947;0.0264
65.419;327.8675;0.0263
65.419;327.8526;0.0262
65.419;327.8374;0.0261
65.419;327.8105;0.0259
65.419;327.7741;0.0258
65.419;327.7345;0.0257
65.419;327.6819;0.0255
65.419;327.6137;0.0253
65.419;327.5288;0.0251
65.419;327.4431;0.0249
65.419;327.3531;0.0248
65.419;327.2633;0.0246
65.419;327.1709;0.0244
65.419;327.0846;0.0243
65.419;327.0034;0.0242
65.419;326.9227;0.0242
65.419;326.822;0.0241
65.419;326.7185;0.024
65.419;326.6094;0.0239
65.419;326.4967;0.0239
65.419;326.3919;0.0238
65.419;326.2791;0.0236
65.419;326.1335;0.0235
65.419;325.9345;0.0234
65.419;325.7134;0.0233
65.419;325.5545;0.0232
65.419;325.4515;0.023
65.419;325.3549;0.0229
65.419;325.2646;0.0227
65.419;325.1737;0.0224
65.419;325.0828;0.0222
65.419;324.974;0.022
65.419;324.8642;0.0219
65.419;324.7339;0.0218
65.419;324.5769;0.0217
65.419;324.4186;0.0217
65.419;324.3163;0.0216
65.419;324.215;0.0215
65.419;324.1154;0.0215
65.419;324.0195;0.0214
65.419;323.9257;0.0214
65.419;323.8223;0.0213
65.419;323.7207;0.0212
65.419;323.6253;0.0211
65.419;323.5571;0.0209
65.419;323.4949;0.0208
65.419;323.4317;0.0208
65.419;323.3596;0.0208
65.419;323.2902;0.0207
65.419;323.225;0.0207
65.419;323.1608;0.0205
65.419;323.0997;0.0203
65.419;323.0426;0.0203
65.419;322.9865;0.0203
65.419;322.9348;0.0202
65.419;322.8872;0.0202
65.419;322.8455;0.0202
65.419;322.8182;0.0201
65.419;322.8328;0.0195
65.419;322.8271;0.0194
65.419;322.8248;0.0194
65.419;322.8287;0.0195
65.419;322.8333;0.0195
65.419;322.8464;0.0196
65.419;322.8633;0.0196
65.419;322.8809;0.0197
65.419;322.8975;0.0198
65.419;322.9152;0.0198
65.419;322.9306;0.0199
65.419;322.9436;0.02
65.419;322.9504;0.0201
65.419;322.9586;0.0201
65.419;322.9689;0.0201
65.419;322.9937;0.0201
65.419;323.0196;0.0201
65.419;323.0445;0.0201
65.419;323.0934;0.0202
65.419;323.1424;0.0202
65.419;323.197;0.0202
65.419;323.2567;0.0201
65.419;323.314;0.0202
65.419;323.3259;0.0202
65.419;323.3335;0.0202
65.419;323.325;0.0202
65.419;323.3104;0.0202
65.419;323.2984;0.0203
65.419;323.2788;0.0204
65.419;323.2542;0.0205
65.419;323.2276;0.0206
65.419;323.2017;0.0206
65.419;323.1773;0.0207
65.419;323.1509;0.0207
65.419;323.1176;0.0207
65.419;323.0808;0.0207
65.419;323.041;0.0206
65.419;323.0009;0.0206
65.419;322.9506;0.0206
65.419;322.8989;0.0205
65.419;322.8382;0.0205
65.419;322.7664;0.0204
65.419;322.6904;0.0203
65.419;322.5773;0.0203
65.419;322.4597;0.0202
65.419;322.3638;0.0202
65.419;322.291;0.0202
65.419;322.2204;0.0201
65.419;322.1606;0.0201
65.419;322.101;0.0201
65.419;322.038;0.0201
65.419;321.9622;0.02
65.419;321.8801;0.0199
65.419;321.7932;0.0199
65.419;321.7073;0.0198
65.419;321.6288;0.0197
65.419;321.5571;0.0196
65.419;321.4854;0.0195
65.419;321.4275;0.0194
65.419;321.3842;0.0193
65.419;321.3458;0.0192
65.419;321.3081;0.019
65.419;321.271;0.0189
65.419;321.235;0.0188
65.419;321.2086;0.0186
65.419;321.1746;0.0185
65.419;321.1134;0.0185
65.419;321.0472;0.0184
65.419;320.9775;0.0183
65.419;320.907;0.0183
65.419;320.8385;0.0183
65.419;320.7726;0.0182
65.419;320.7064;0.0182
65.419;320.635;0.0181
65.419;320.5672;0.0181
65.419;320.5205;0.0181
65.419;320.5072;0.0179
65.419;320.4967;0.0178
65.419;320.4652;0.0177
65.419;320.4;0.0177
65.419;320.3347;0.0177
65.419;320.2716;0.0176
65.419;320.2081;0.0176
65.419;320.1401;0.0175
65.419;320.0722;0.0175
65.419;320.0064;0.0175
65.419;319.9423;0.0174
65.419;319.879;0.0174
65.419;319.8125;0.0174
65.419;319.7654;0.0173
65.419;319.8434;0.0175
65.419;319.819;0.0176
65.419;319.7808;0.0175
65.419;319.7365;0.0175
65.419;319.6926;0.0175
65.419;319.645;0.0174
65.419;319.5911;0.0174
65.419;319.5386;0.0174
65.419;319.5038;0.0174
65.419;319.4697;0.0173
65.419;319.4357;0.0173
65.419;319.4051;0.0173
65.419;319.406;0.0172
65.419;319.4214;0.0172
65.419;319.4429;0.0171
65.419;319.4367;0.0172
65.419;319.4049;0.0172
65.419;319.3721;0.0172
65.419;319.3451;0.0171
65.419;319.3039;0.0171
65.419;319.2553;0.0171
65.419;319.2037;0.0171
65.419;319.1497;0.0171
65.419;319.1231;0.0171
65.419;319.1001;0.0171
65.419;319.0865;0.0171
65.419;319.0669;0.0171
65.419;319.0406;0.017
65.419;319.0253;0.017
65.419;319.0074;0.017
65.419;318.9842;0.0169
65.419;318.9568;0.0169
65.419;318.9334;0.0169
65.419;318.891;0.0169
65.419;318.8354;0.0169
65.419;318.7784;0.0169
65.419;318.7249;0.0169
65.419;318.671;0.0169
65.419;318.6032;0.0168
65.419;318.5411;0.0168
65.419;318.4925;0.0168
65.419;318.45;0.0168
65.419;318.4078;0.0167
65.419;318.3842;0.0167
65.419;318.3609;0.0167
65.419;318.347;0.0166
65.419;318.3436;0.0166
65.419;318.343;0.0165
65.419;318.3452;0.0165
65.419;318.3485;0.0165
65.419;318.3528;0.0164
65.419;318.3502;0.0164
65.419;318.3405;0.0164
65.419;318.3259;0.0163
65.419;318.3114;0.0163
65.419;318.3017;0.0163
65.419;318.2986;0.0163
65.419;318.301;0.0163
65.419;318.3132;0.0163
65.419;318.3307;0.0163
65.419;318.3508;0.0164
65.419;318.3746;0.0164
65.419;318.4007;0.0164
65.419;318.4333;0.0163
65.419;318.4703;0.0163
65.419;318.5107;0.0163
65.419;318.5481;0.0163
65.419;318.5866;0.0163
65.419;318.6235;0.0163
65.419;318.6632;0.0163
65.419;318.7072;0.0163
65.419;318.7548;0.0165
65.419;318.8055;0.0166
65.419;318.8561;0.0166
65.419;318.909;0.0166
65.419;318.9721;0.0166
65.419;319.045;0.0166
65.419;319.1191;0.0166
65.419;319.1897;0.0166
65.419;319.2527;0.0167
65.419;319.3164;0.0167
65.419;319.383;0.0167
65.419;319.4508;0.0167
65.419;319.5219;0.0167
65.419;319.5946;0.0167
65.419;319.6684;0.0167
65.419;319.7437;0.0167
65.419;319.8195;0.0167
65.419;319.8969;0.0167
65.419;319.9791;0.0167
65.419;320.0923;0.0169
65.419;320.1754;0.017
65.419;320.2548;0.017
65.419;320.3382;0.017
65.419;320.4222;0.017
65.419;320.5065;0.0171
65.419;320.591;0.0171
65.419;320.6761;0.0171
65.419;320.7625;0.0171
65.419;320.8502;0.0171
65.419;320.9402;0.0171
65.419;321.0337;0.0172
65.419;321.1388;0.0172
65.419;321.2485;0.0173
65.419;321.3568;0.0174
65.419;321.4574;0.0175
65.419;321.5536;0.0175
65.419;321.6489;0.0175
65.419;321.7405;0.0176
65.419;321.8328;0.0176
65.419;321.9256;0.0176
65.419;322.019;0.0176
65.419;322.1117;0.0176
65.419;322.2022;0.0176
65.419;322.2943;0.0177
65.419;322.3972;0.0177
65.419;322.5009;0.0177
65.419;322.6001;0.0178
65.419;322.7052;0.0178
65.419;322.8094;0.0178
65.419;322.9131;0.0178
65.419;323.0131;0.0176
65.419;323.1078;0.0176
65.419;323.1966;0.0176
65.419;323.2888;0.0176
65.419;323.3838;0.0176
65.419;323.4812;0.0175
65.419;323.578;0.0175
65.419;323.6739;0.0175
65.419;323.7702;0.0175
65.419;323.8703;0.0175
65.419;323.9702;0.0175
65.419;324.0698;0.0175
65.419;324.1742;0.0175
65.419;324.2779;0.0175
65.419;324.3789;0.0175
65.419;324.4774;0.0175
65.419;324.5739;0.0175
65.419;324.6706;0.0175
65.419;324.7667;0.0175
65.419;324.8643;0.0175
65.419;324.9723;0.0175
65.419;325.0807;0.0175
65.419;325.1808;0.0175
65.419;325.2798;0.0175
65.419;325.3759;0.0176
65.419;325.4705;0.0176
65.419;325.5674;0.0176
65.419;325.6431;0.0176
65.419;325.7061;0.0177
65.419;325.7616;0.0177
65.419;325.8106;0.0177
65.419;325.8571;0.0178
65.419;325.8986;0.0178
65.419;325.9255;0.0177
65.419;325.955;0.0177
65.419;326.0132;0.0177
65.419;326.0976;0.0177
65.419;326.1993;0.0177
65.419;326.3083;0.0177
65.419;326.4079;0.0177
65.419;326.501;0.0177
65.419;326.6096;0.0177
65.419;326.6852;0.0177
65.419;326.7418;0.0177
65.419;326.7697;0.0177
65.419;326.728;0.0179
65.419;326.6799;0.0183
65.419;326.681;0.0186
65.419;326.7361;0.0187
65.419;326.7968;0.0188
65.419;326.863;0.0189
65.419;326.9295;0.019
65.419;326.9854;0.0191
65.419;327.0466;0.0192
65.419;327.1136;0.0194
65.419;327.1874;0.0195
65.419;327.2588;0.0197
65.419;327.3041;0.0198
65.419;327.314;0.02
65.419;327.0668;0.0207
65.419;327.0652;0.0208
65.419;327.0926;0.0209
65.419;327.1732;0.021
65.419;327.248;0.0211
65.419;327.3192;0.0212
65.419;327.3955;0.0213
65.419;327.4756;0.0214
65.419;327.5239;0.0215
65.419;327.5689;0.0216
64.42;330.406;0.0263
64.42;330.3113;0.0268
64.42;330.265;0.0272
64.42;330.2604;0.0274
64.42;330.2711;0.0276
64.42;330.2895;0.0278
64.42;330.3115;0.0278
64.42;330.3325;0.028
64.42;330.4143;0.0282
64.42;330.4888;0.0285
64.42;330.5077;0.0288
64.42;330.4477;0.0291
64.42;330.3873;0.0294
64.42;330.3563;0.0297
64.42;330.3249;0.03
64.42;330.3276;0.0301
64.42;330.3425;0.0302
64.42;330.3363;0.0303
64.42;330.3497;0.0302
64.42;330.3617;0.0302
64.42;330.3499;0.0301
64.42;330.2868;0.03
64.42;330.2018;0.0299
64.42;330.1012;0.0298
64.42;330.0014;0.0296
64.42;329.8945;0.0295
64.42;329.7841;0.0293
64.42;329.6735;0.0291
64.42;329.5725;0.0289
64.42;329.4776;0.0287
64.42;329.3903;0.0284
64.42;329.301;0.0282
64.42;329.211;0.028
64.42;329.1129;0.0278
64.42;329.0031;0.0276
64.42;328.8778;0.0274
64.42;328.7516;0.0272
64.42;328.6161;0.027
64.42;328.4488;0.0268
64.42;328.29;0.0266
64.42;328.1366;0.0265
64.42;327.9916;0.0262
64.42;327.8614;0.026
64.42;327.7072;0.0258
64.42;327.5459;0.0256
64.42;327.381;0.0254
64.42;327.2226;0.0252
64.42;327.0858;0.0249
64.42;326.9652;0.0247
64.42;326.8399;0.0246
64.42;326.7106;0.0244
64.42;326.5809;0.0242
64.42;326.4507;0.0241
64.42;326.3028;0.0239
64.42;326.156;0.0238
64.42;325.9285;0.0238
64.42;325.6339;0.0236
64.42;325.3683;0.0233
64.42;325.2486;0.0232
64.42;325.1348;0.023
64.42;325.0118;0.0229
64.42;324.8829;0.0228
64.42;324.7529;0.0227
64.42;324.582;0.0226
64.42;324.4116;0.0225
64.42;324.2608;0.0224
64.42;324.1303;0.0223
64.42;324.0047;0.0222
64.42;323.9125;0.022
64.42;323.8465;0.0218
64.42;323.7722;0.0215
64.42;323.6816;0.0214
64.42;323.591;0.0214
64.42;323.509;0.0213
64.42;323.4317;0.0213
64.42;323.3581;0.0212
64.42;323.2917;0.0211
64.42;323.231;0.0211
64.42;323.1762;0.021
64.42;323.1348;0.0209
64.42;323.1102;0.0203
64.42;323.0902;0.0202
64.42;323.0777;0.0201
64.42;323.0808;0.0201
64.42;323.0856;0.0201
64.42;323.1;0.0201
64.42;323.1179;0.0202
64.42;323.137;0.0203
64.42;323.1558;0.0204
64.42;323.18;0.0204
64.42;323.205;0.0205
64.42;323.2276;0.0205
64.42;323.2584;0.0206
64.42;323.2999;0.0207
64.42;323.3435;0.0207
